,Date,Time,Cumulative.hrs,Timepoint,Treatment,Boat,Parentage,Well,Perc_surv,Mom,Dad,Cone,NumParents,Parents,Avg.temp,Max.temp,Variab.temp,symb,bleaching.thresHughes,heat.rateMiddlebrook
1297,6.12.18,9:00,33,2,27C,86,BK x SB,wellE,95,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,6.12.18,9:00,33,2,27C,99,CU x BK,wellE,100,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,6.12.18,9:00,33,2,27C,106,SB x CU,wellE,100,Sand Bank 7,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,6.12.18,9:00,33,2,27C,109,LS x BK,wellE,100,Long Sandy,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,6.12.18,9:00,33,2,27C,112,LS x DR,wellE,100,Long Sandy,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,6.12.18,9:00,33,2,27C,116,SB x LS,wellE,100,Sand Bank 7,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,6.12.18,9:00,33,2,27C,131,BK x BK,wellE,100,Backnumbers,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1304,6.12.18,9:00,33,2,27C,144,CU x BK,wellE,95,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1305,6.12.18,9:00,33,2,27C,150,LS x SB,wellE,100,Long Sandy,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1306,6.12.18,9:00,33,2,27C,151,DR x LS,wellE,95,Davies,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1307,6.12.18,9:00,33,2,27C,154,LS x CU,wellE,100,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1308,6.12.18,9:00,33,2,27C,157,LS x CU,wellE,100,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1309,6.12.18,9:00,33,2,27C,158,CU x SB,wellE,100,Curd,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1310,6.12.18,9:00,33,2,27C,159,BK x SB,wellE,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1311,6.12.18,9:00,33,2,27C,161,DR x SB,wellE,100,Davies,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1312,6.12.18,9:00,33,2,27C,167,SB x SB,wellE,100,Sand Bank 7,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1313,6.12.18,9:00,33,2,27C,168,LS x LS,wellE,95,Long Sandy,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1314,6.12.18,9:00,33,2,27C,169,DR x BK,wellE,95,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1315,6.12.18,9:00,33,2,27C,170,CU x DR,wellE,100,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1316,6.12.18,9:00,33,2,27C,175,DR x DR,wellE,95,Davies,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1317,6.12.18,9:00,33,2,27C,178,SB x BK,wellE,95,Sand Bank 7,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1318,6.12.18,9:00,33,2,27C,182,CU x DR,wellE,100,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1319,6.12.18,9:00,33,2,27C,187,CU x CU,wellE,100,Curd,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1320,6.12.18,9:00,33,2,27C,5,BK x SB,wellF,95,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1321,6.12.18,9:00,33,2,27C,9,BK x DR,wellF,100,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1322,6.12.18,9:00,33,2,27C,16,BK x CU,wellF,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1323,6.12.18,9:00,33,2,27C,32,CU x LS,wellF,95,Curd,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1324,6.12.18,9:00,33,2,27C,43,BK x LS,wellF,100,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1325,6.12.18,9:00,33,2,27C,46,BK x CU,wellF,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1326,6.12.18,9:00,33,2,27C,52,DR x BK,wellF,95,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1327,6.12.18,9:00,33,2,27C,55,BK x LS,wellF,100,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1328,6.12.18,9:00,33,2,27C,58,BK x SB,wellF,NA,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1329,6.12.18,9:00,33,2,27C,61,BK x DR,wellF,100,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1330,6.12.18,9:00,33,2,27C,66,BK x LS,wellF,95,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1331,6.12.18,9:00,33,2,27C,72,DR x CU,wellF,95,Davies,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1332,6.12.18,9:00,33,2,27C,75,BK x CU,wellF,95,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1333,6.12.18,9:00,33,2,27C,81,BK x CU,wellF,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1334,6.12.18,9:00,33,2,27C,86,BK x SB,wellF,95,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1335,6.12.18,9:00,33,2,27C,99,CU x BK,wellF,100,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1336,6.12.18,9:00,33,2,27C,106,SB x CU,wellF,100,Sand Bank 7,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1337,6.12.18,9:00,33,2,27C,109,LS x BK,wellF,100,Long Sandy,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1338,6.12.18,9:00,33,2,27C,112,LS x DR,wellF,100,Long Sandy,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1339,6.12.18,9:00,33,2,27C,116,SB x LS,wellF,100,Sand Bank 7,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,6.12.18,9:00,33,2,27C,131,BK x BK,wellF,100,Backnumbers,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1341,6.12.18,9:00,33,2,27C,144,CU x BK,wellF,100,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1342,6.12.18,9:00,33,2,27C,150,LS x SB,wellF,100,Long Sandy,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1343,6.12.18,9:00,33,2,27C,151,DR x LS,wellF,100,Davies,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1344,6.12.18,9:00,33,2,27C,154,LS x CU,wellF,100,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1345,6.12.18,9:00,33,2,27C,157,LS x CU,wellF,100,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1346,6.12.18,9:00,33,2,27C,158,CU x SB,wellF,95,Curd,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1347,6.12.18,9:00,33,2,27C,159,BK x SB,wellF,95,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1348,6.12.18,9:00,33,2,27C,161,DR x SB,wellF,95,Davies,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1349,6.12.18,9:00,33,2,27C,167,SB x SB,wellF,100,Sand Bank 7,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,6.12.18,9:00,33,2,27C,168,LS x LS,wellF,100,Long Sandy,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1351,6.12.18,9:00,33,2,27C,169,DR x BK,wellF,100,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1352,6.12.18,9:00,33,2,27C,170,CU x DR,wellF,95,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1353,6.12.18,9:00,33,2,27C,175,DR x DR,wellF,100,Davies,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1354,6.12.18,9:00,33,2,27C,178,SB x BK,wellF,100,Sand Bank 7,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1355,6.12.18,9:00,33,2,27C,182,CU x DR,wellF,100,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1356,6.12.18,9:00,33,2,27C,187,CU x CU,wellF,95,Curd,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1357,6.12.18,21:00,45,3,27C,5,BK x SB,wellA,80,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1358,7.12.18,8:30,56,4,27C,9,BK x DR,wellA,100,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1359,7.12.18,8:30,56,4,27C,16,BK x CU,wellA,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,7.12.18,8:30,56,4,27C,32,CU x LS,wellA,100,Curd,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,7.12.18,8:30,56,4,27C,43,BK x LS,wellA,100,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1362,7.12.18,8:30,56,4,27C,46,BK x CU,wellA,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1363,7.12.18,8:30,56,4,27C,52,DR x BK,wellA,90,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1364,7.12.18,8:30,56,4,27C,55,BK x LS,wellA,90,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1365,7.12.18,8:30,56,4,27C,58,BK x SB,wellA,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1366,7.12.18,8:30,56,4,27C,61,BK x DR,wellA,100,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1367,7.12.18,8:30,56,4,27C,66,BK x LS,wellA,85,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1368,7.12.18,8:30,56,4,27C,72,DR x CU,wellA,100,Davies,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1369,7.12.18,8:30,56,4,27C,75,BK x CU,wellA,95,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1370,7.12.18,8:30,56,4,27C,81,BK x CU,wellA,95,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1371,7.12.18,8:30,56,4,27C,86,BK x SB,wellA,95,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1372,7.12.18,8:30,56,4,27C,99,CU x BK,wellA,85,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1373,7.12.18,8:30,56,4,27C,106,SB x CU,wellA,100,Sand Bank 7,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1374,7.12.18,8:30,56,4,27C,109,LS x BK,wellA,95,Long Sandy,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1375,7.12.18,8:30,56,4,27C,112,LS x DR,wellA,100,Long Sandy,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1376,7.12.18,8:30,56,4,27C,116,SB x LS,wellA,100,Sand Bank 7,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1377,7.12.18,8:30,56,4,27C,131,BK x BK,wellA,100,Backnumbers,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1378,7.12.18,8:30,56,4,27C,144,CU x BK,wellA,95,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1379,7.12.18,8:30,56,4,27C,150,LS x SB,wellA,100,Long Sandy,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,7.12.18,8:30,56,4,27C,151,DR x LS,wellA,100,Davies,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1381,7.12.18,8:30,56,4,27C,154,LS x CU,wellA,90,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1382,7.12.18,8:30,56,4,27C,157,LS x CU,wellA,95,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1383,7.12.18,8:30,56,4,27C,158,CU x SB,wellA,95,Curd,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1384,7.12.18,8:30,56,4,27C,159,BK x SB,wellA,95,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1385,7.12.18,8:30,56,4,27C,161,DR x SB,wellA,95,Davies,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1386,7.12.18,8:30,56,4,27C,167,SB x SB,wellA,95,Sand Bank 7,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1387,7.12.18,8:30,56,4,27C,168,LS x LS,wellA,95,Long Sandy,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1388,7.12.18,8:30,56,4,27C,169,DR x BK,wellA,95,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1389,7.12.18,8:30,56,4,27C,170,CU x DR,wellA,100,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1390,7.12.18,8:30,56,4,27C,175,DR x DR,wellA,95,Davies,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1391,7.12.18,8:30,56,4,27C,178,SB x BK,wellA,95,Sand Bank 7,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1392,7.12.18,8:30,56,4,27C,182,CU x DR,wellA,100,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1393,7.12.18,8:30,56,4,27C,187,CU x CU,wellA,85,Curd,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1394,7.12.18,8:30,56,4,27C,5,BK x SB,wellB,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1395,7.12.18,8:30,56,4,27C,9,BK x DR,wellB,100,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1396,7.12.18,8:30,56,4,27C,16,BK x CU,wellB,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1397,7.12.18,8:30,56,4,27C,32,CU x LS,wellB,95,Curd,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1398,7.12.18,8:30,56,4,27C,43,BK x LS,wellB,100,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1399,7.12.18,8:30,56,4,27C,46,BK x CU,wellB,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1400,7.12.18,8:30,56,4,27C,52,DR x BK,wellB,100,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1401,7.12.18,8:30,56,4,27C,55,BK x LS,wellB,95,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1402,7.12.18,8:30,56,4,27C,58,BK x SB,wellB,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1403,7.12.18,8:30,56,4,27C,61,BK x DR,wellB,95,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1404,7.12.18,8:30,56,4,27C,66,BK x LS,wellB,95,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1405,7.12.18,8:30,56,4,27C,72,DR x CU,wellB,100,Davies,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1406,7.12.18,8:30,56,4,27C,75,BK x CU,wellB,90,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1407,7.12.18,8:30,56,4,27C,81,BK x CU,wellB,90,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408,7.12.18,8:30,56,4,27C,86,BK x SB,wellB,95,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409,7.12.18,8:30,56,4,27C,99,CU x BK,wellB,95,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1410,7.12.18,8:30,56,4,27C,106,SB x CU,wellB,95,Sand Bank 7,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1411,7.12.18,8:30,56,4,27C,109,LS x BK,wellB,95,Long Sandy,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1412,7.12.18,8:30,56,4,27C,112,LS x DR,wellB,100,Long Sandy,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1413,7.12.18,8:30,56,4,27C,116,SB x LS,wellB,100,Sand Bank 7,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1414,7.12.18,8:30,56,4,27C,131,BK x BK,wellB,95,Backnumbers,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1415,7.12.18,8:30,56,4,27C,144,CU x BK,wellB,100,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1416,7.12.18,8:30,56,4,27C,150,LS x SB,wellB,100,Long Sandy,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1417,7.12.18,8:30,56,4,27C,151,DR x LS,wellB,95,Davies,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1418,7.12.18,8:30,56,4,27C,154,LS x CU,wellB,90,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1419,7.12.18,8:30,56,4,27C,157,LS x CU,wellB,100,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1420,7.12.18,8:30,56,4,27C,158,CU x SB,wellB,100,Curd,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1421,7.12.18,8:30,56,4,27C,159,BK x SB,wellB,95,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1422,7.12.18,8:30,56,4,27C,161,DR x SB,wellB,90,Davies,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1423,7.12.18,8:30,56,4,27C,167,SB x SB,wellB,95,Sand Bank 7,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1424,7.12.18,8:30,56,4,27C,168,LS x LS,wellB,100,Long Sandy,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1425,7.12.18,8:30,56,4,27C,169,DR x BK,wellB,90,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1426,7.12.18,8:30,56,4,27C,170,CU x DR,wellB,95,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1427,7.12.18,8:30,56,4,27C,175,DR x DR,wellB,100,Davies,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1428,7.12.18,8:30,56,4,27C,178,SB x BK,wellB,90,Sand Bank 7,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1429,7.12.18,8:30,56,4,27C,182,CU x DR,wellB,100,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1430,7.12.18,8:30,56,4,27C,187,CU x CU,wellB,95,Curd,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1431,7.12.18,8:30,56,4,27C,5,BK x SB,wellC,90,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1432,7.12.18,8:30,56,4,27C,9,BK x DR,wellC,95,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1433,7.12.18,8:30,56,4,27C,16,BK x CU,wellC,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1434,7.12.18,8:30,56,4,27C,32,CU x LS,wellC,100,Curd,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1435,7.12.18,8:30,56,4,27C,43,BK x LS,wellC,95,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1436,7.12.18,8:30,56,4,27C,46,BK x CU,wellC,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1437,7.12.18,8:30,56,4,27C,52,DR x BK,wellC,100,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1438,7.12.18,8:30,56,4,27C,55,BK x LS,wellC,80,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1439,7.12.18,8:30,56,4,27C,58,BK x SB,wellC,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1440,7.12.18,8:30,56,4,27C,61,BK x DR,wellC,90,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1441,7.12.18,8:30,56,4,27C,66,BK x LS,wellC,85,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1442,7.12.18,8:30,56,4,27C,72,DR x CU,wellC,90,Davies,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1443,7.12.18,8:30,56,4,27C,75,BK x CU,wellC,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1444,7.12.18,8:30,56,4,27C,81,BK x CU,wellC,95,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1445,7.12.18,8:30,56,4,27C,86,BK x SB,wellC,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1446,7.12.18,8:30,56,4,27C,99,CU x BK,wellC,100,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1447,7.12.18,8:30,56,4,27C,106,SB x CU,wellC,95,Sand Bank 7,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1448,7.12.18,8:30,56,4,27C,109,LS x BK,wellC,75,Long Sandy,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1449,7.12.18,8:30,56,4,27C,112,LS x DR,wellC,95,Long Sandy,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1450,7.12.18,8:30,56,4,27C,116,SB x LS,wellC,100,Sand Bank 7,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1451,7.12.18,8:30,56,4,27C,131,BK x BK,wellC,75,Backnumbers,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1452,7.12.18,8:30,56,4,27C,144,CU x BK,wellC,100,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1453,7.12.18,8:30,56,4,27C,150,LS x SB,wellC,100,Long Sandy,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1454,7.12.18,8:30,56,4,27C,151,DR x LS,wellC,95,Davies,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1455,7.12.18,8:30,56,4,27C,154,LS x CU,wellC,100,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1456,7.12.18,8:30,56,4,27C,157,LS x CU,wellC,100,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1457,7.12.18,8:30,56,4,27C,158,CU x SB,wellC,95,Curd,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1458,7.12.18,8:30,56,4,27C,159,BK x SB,wellC,90,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1459,7.12.18,8:30,56,4,27C,161,DR x SB,wellC,95,Davies,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1460,7.12.18,8:30,56,4,27C,167,SB x SB,wellC,100,Sand Bank 7,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1461,7.12.18,8:30,56,4,27C,168,LS x LS,wellC,100,Long Sandy,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1462,7.12.18,8:30,56,4,27C,169,DR x BK,wellC,100,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,7.12.18,8:30,56,4,27C,170,CU x DR,wellC,100,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,7.12.18,8:30,56,4,27C,175,DR x DR,wellC,95,Davies,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1465,7.12.18,8:30,56,4,27C,178,SB x BK,wellC,90,Sand Bank 7,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1466,7.12.18,8:30,56,4,27C,182,CU x DR,wellC,100,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1467,7.12.18,8:30,56,4,27C,187,CU x CU,wellC,100,Curd,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1468,7.12.18,8:30,56,4,27C,5,BK x SB,wellD,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1469,7.12.18,8:30,56,4,27C,9,BK x DR,wellD,95,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1470,7.12.18,8:30,56,4,27C,16,BK x CU,wellD,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,7.12.18,8:30,56,4,27C,32,CU x LS,wellD,100,Curd,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1472,7.12.18,8:30,56,4,27C,43,BK x LS,wellD,90,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1473,7.12.18,8:30,56,4,27C,46,BK x CU,wellD,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1474,7.12.18,8:30,56,4,27C,52,DR x BK,wellD,95,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1475,7.12.18,8:30,56,4,27C,55,BK x LS,wellD,100,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1476,7.12.18,8:30,56,4,27C,58,BK x SB,wellD,NA,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1477,7.12.18,8:30,56,4,27C,61,BK x DR,wellD,90,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
1478,7.12.18,8:30,56,4,27C,66,BK x LS,wellD,100,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
1479,7.12.18,8:30,56,4,27C,72,DR x CU,wellD,95,Davies,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1480,7.12.18,8:30,56,4,27C,75,BK x CU,wellD,95,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,7.12.18,8:30,56,4,27C,81,BK x CU,wellD,90,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,7.12.18,8:30,56,4,27C,86,BK x SB,wellD,95,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1483,7.12.18,8:30,56,4,27C,99,CU x BK,wellD,100,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
1484,7.12.18,8:30,56,4,27C,106,SB x CU,wellD,100,Sand Bank 7,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,7.12.18,8:30,56,4,27C,109,LS x BK,wellD,95,Long Sandy,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
