Time,Month,Year,Temp,Reef,Bleaching,Lat,Long
14/01/2017,Jan,2017,28.4180393,Backnumbers,yrbleach,-18.507467,147.146435
15/01/2017,Jan,2017,28.5883236,Backnumbers,yrbleach,-18.507467,147.146435
16/01/2017,Jan,2017,28.9011269,Backnumbers,yrbleach,-18.507467,147.146435
17/01/2017,Jan,2017,29.0517292,Backnumbers,yrbleach,-18.507467,147.146435
18/01/2017,Jan,2017,29.2390862,Backnumbers,yrbleach,-18.507467,147.146435
19/01/2017,Jan,2017,29.8262253,Backnumbers,yrbleach,-18.507467,147.146435
20/01/2017,Jan,2017,30.5530357,Backnumbers,yrbleach,-18.507467,147.146435
21/01/2017,Jan,2017,31.0165215,Backnumbers,yrbleach,-18.507467,147.146435
22/01/2017,Jan,2017,30.9554939,Backnumbers,yrbleach,-18.507467,147.146435
23/01/2017,Jan,2017,30.3386421,Backnumbers,yrbleach,-18.507467,147.146435
24/01/2017,Jan,2017,29.9423771,Backnumbers,yrbleach,-18.507467,147.146435
25/01/2017,Jan,2017,29.8432636,Backnumbers,yrbleach,-18.507467,147.146435
26/01/2017,Jan,2017,29.8089085,Backnumbers,yrbleach,-18.507467,147.146435
27/01/2017,Jan,2017,29.9859676,Backnumbers,yrbleach,-18.507467,147.146435
28/01/2017,Jan,2017,30.0732841,Backnumbers,yrbleach,-18.507467,147.146435
29/01/2017,Jan,2017,29.8491669,Backnumbers,yrbleach,-18.507467,147.146435
30/01/2017,Jan,2017,29.4738865,Backnumbers,yrbleach,-18.507467,147.146435
31/01/2017,Jan,2017,29.1840591,Backnumbers,yrbleach,-18.507467,147.146435
1/01/2017,Jan,2017,28.4205265,Sand Bank No_7,yrbleach,-13.4362,143.9714
2/01/2017,Jan,2017,28.5554543,Sand Bank No_7,yrbleach,-13.4362,143.9714
3/01/2017,Jan,2017,28.5315056,Sand Bank No_7,yrbleach,-13.4362,143.9714
4/01/2017,Jan,2017,28.5855103,Sand Bank No_7,yrbleach,-13.4362,143.9714
5/01/2017,Jan,2017,28.8461227,Sand Bank No_7,yrbleach,-13.4362,143.9714
6/01/2017,Jan,2017,29.1751614,Sand Bank No_7,yrbleach,-13.4362,143.9714
7/01/2017,Jan,2017,29.0125713,Sand Bank No_7,yrbleach,-13.4362,143.9714
8/01/2017,Jan,2017,28.8333187,Sand Bank No_7,yrbleach,-13.4362,143.9714
9/01/2017,Jan,2017,28.7757721,Sand Bank No_7,yrbleach,-13.4362,143.9714
10/01/2017,Jan,2017,28.8962479,Sand Bank No_7,yrbleach,-13.4362,143.9714
11/01/2017,Jan,2017,28.7383137,Sand Bank No_7,yrbleach,-13.4362,143.9714
12/01/2017,Jan,2017,28.6812534,Sand Bank No_7,yrbleach,-13.4362,143.9714
13/01/2017,Jan,2017,28.8708191,Sand Bank No_7,yrbleach,-13.4362,143.9714
14/01/2017,Jan,2017,29.176054,Sand Bank No_7,yrbleach,-13.4362,143.9714
15/01/2017,Jan,2017,29.3458099,Sand Bank No_7,yrbleach,-13.4362,143.9714
16/01/2017,Jan,2017,29.4542198,Sand Bank No_7,yrbleach,-13.4362,143.9714
17/01/2017,Jan,2017,29.8177357,Sand Bank No_7,yrbleach,-13.4362,143.9714
18/01/2017,Jan,2017,29.8796597,Sand Bank No_7,yrbleach,-13.4362,143.9714
19/01/2017,Jan,2017,29.9853973,Sand Bank No_7,yrbleach,-13.4362,143.9714
20/01/2017,Jan,2017,30.2783699,Sand Bank No_7,yrbleach,-13.4362,143.9714
21/01/2017,Jan,2017,30.1118717,Sand Bank No_7,yrbleach,-13.4362,143.9714
22/01/2017,Jan,2017,30.2419319,Sand Bank No_7,yrbleach,-13.4362,143.9714
23/01/2017,Jan,2017,30.1065063,Sand Bank No_7,yrbleach,-13.4362,143.9714
24/01/2017,Jan,2017,29.972374,Sand Bank No_7,yrbleach,-13.4362,143.9714
25/01/2017,Jan,2017,30.1564617,Sand Bank No_7,yrbleach,-13.4362,143.9714
26/01/2017,Jan,2017,29.933403,Sand Bank No_7,yrbleach,-13.4362,143.9714
27/01/2017,Jan,2017,29.6717911,Sand Bank No_7,yrbleach,-13.4362,143.9714
28/01/2017,Jan,2017,29.4052238,Sand Bank No_7,yrbleach,-13.4362,143.9714
29/01/2017,Jan,2017,29.0847969,Sand Bank No_7,yrbleach,-13.4362,143.9714
30/01/2017,Jan,2017,29.0542316,Sand Bank No_7,yrbleach,-13.4362,143.9714
31/01/2017,Jan,2017,29.0617046,Sand Bank No_7,yrbleach,-13.4362,143.9714
1/02/2017,Feb,2017,30.0866737,Curd,yrbleach,-12.58499,143.51148
2/02/2017,Feb,2017,29.9777565,Curd,yrbleach,-12.58499,143.51148
3/02/2017,Feb,2017,29.8592777,Curd,yrbleach,-12.58499,143.51148
4/02/2017,Feb,2017,29.9757977,Curd,yrbleach,-12.58499,143.51148
5/02/2017,Feb,2017,30.0410423,Curd,yrbleach,-12.58499,143.51148
6/02/2017,Feb,2017,30.0641251,Curd,yrbleach,-12.58499,143.51148
7/02/2017,Feb,2017,30.1021862,Curd,yrbleach,-12.58499,143.51148
8/02/2017,Feb,2017,29.9371834,Curd,yrbleach,-12.58499,143.51148
9/02/2017,Feb,2017,29.857317,Curd,yrbleach,-12.58499,143.51148
10/02/2017,Feb,2017,29.7724113,Curd,yrbleach,-12.58499,143.51148
11/02/2017,Feb,2017,29.8376942,Curd,yrbleach,-12.58499,143.51148
12/02/2017,Feb,2017,29.7327499,Curd,yrbleach,-12.58499,143.51148
13/02/2017,Feb,2017,29.6989269,Curd,yrbleach,-12.58499,143.51148
14/02/2017,Feb,2017,29.7113914,Curd,yrbleach,-12.58499,143.51148
15/02/2017,Feb,2017,29.7459526,Curd,yrbleach,-12.58499,143.51148
16/02/2017,Feb,2017,29.7994671,Curd,yrbleach,-12.58499,143.51148
17/02/2017,Feb,2017,29.9699364,Curd,yrbleach,-12.58499,143.51148
18/02/2017,Feb,2017,30.0447445,Curd,yrbleach,-12.58499,143.51148
19/02/2017,Feb,2017,29.977066,Curd,yrbleach,-12.58499,143.51148
20/02/2017,Feb,2017,29.9101257,Curd,yrbleach,-12.58499,143.51148
21/02/2017,Feb,2017,29.9028969,Curd,yrbleach,-12.58499,143.51148
22/02/2017,Feb,2017,30.0311356,Curd,yrbleach,-12.58499,143.51148
23/02/2017,Feb,2017,30.1401768,Curd,yrbleach,-12.58499,143.51148
24/02/2017,Feb,2017,29.75914,Curd,yrbleach,-12.58499,143.51148
25/02/2017,Feb,2017,29.6688995,Curd,yrbleach,-12.58499,143.51148
26/02/2017,Feb,2017,29.6935673,Curd,yrbleach,-12.58499,143.51148
27/02/2017,Feb,2017,29.5985088,Curd,yrbleach,-12.58499,143.51148
28/02/2017,Feb,2017,29.5512905,Curd,yrbleach,-12.58499,143.51148
1/02/2017,Feb,2017,29.1962376,Long sandy,yrbleach,-12.50029,143.78481
2/02/2017,Feb,2017,29.4019794,Long sandy,yrbleach,-12.50029,143.78481
3/02/2017,Feb,2017,29.4271622,Long sandy,yrbleach,-12.50029,143.78481
4/02/2017,Feb,2017,29.3769417,Long sandy,yrbleach,-12.50029,143.78481
5/02/2017,Feb,2017,29.4406242,Long sandy,yrbleach,-12.50029,143.78481
6/02/2017,Feb,2017,29.40168,Long sandy,yrbleach,-12.50029,143.78481
7/02/2017,Feb,2017,29.4308777,Long sandy,yrbleach,-12.50029,143.78481
8/02/2017,Feb,2017,29.2848549,Long sandy,yrbleach,-12.50029,143.78481
9/02/2017,Feb,2017,29.387043,Long sandy,yrbleach,-12.50029,143.78481
10/02/2017,Feb,2017,29.0876064,Long sandy,yrbleach,-12.50029,143.78481
11/02/2017,Feb,2017,29.1619759,Long sandy,yrbleach,-12.50029,143.78481
12/02/2017,Feb,2017,28.9771175,Long sandy,yrbleach,-12.50029,143.78481
13/02/2017,Feb,2017,28.9880047,Long sandy,yrbleach,-12.50029,143.78481
14/02/2017,Feb,2017,29.0390663,Long sandy,yrbleach,-12.50029,143.78481
15/02/2017,Feb,2017,29.1792793,Long sandy,yrbleach,-12.50029,143.78481
16/02/2017,Feb,2017,29.1367512,Long sandy,yrbleach,-12.50029,143.78481
17/02/2017,Feb,2017,29.4629917,Long sandy,yrbleach,-12.50029,143.78481
18/02/2017,Feb,2017,29.7332554,Long sandy,yrbleach,-12.50029,143.78481
19/02/2017,Feb,2017,29.7791996,Long sandy,yrbleach,-12.50029,143.78481
20/02/2017,Feb,2017,29.7793427,Long sandy,yrbleach,-12.50029,143.78481
21/02/2017,Feb,2017,29.7444286,Long sandy,yrbleach,-12.50029,143.78481
22/02/2017,Feb,2017,29.8581657,Long sandy,yrbleach,-12.50029,143.78481
23/02/2017,Feb,2017,30.0206203,Long sandy,yrbleach,-12.50029,143.78481
24/02/2017,Feb,2017,29.7444706,Long sandy,yrbleach,-12.50029,143.78481
25/02/2017,Feb,2017,29.5928268,Long sandy,yrbleach,-12.50029,143.78481
26/02/2017,Feb,2017,29.5954475,Long sandy,yrbleach,-12.50029,143.78481
27/02/2017,Feb,2017,29.4777622,Long sandy,yrbleach,-12.50029,143.78481
28/02/2017,Feb,2017,29.2622089,Long sandy,yrbleach,-12.50029,143.78481
1/02/2017,Feb,2017,28.8839893,Davies,yrbleach,-18.821744,147.649492
2/02/2017,Feb,2017,28.9717636,Davies,yrbleach,-18.821744,147.649492
3/02/2017,Feb,2017,29.0312557,Davies,yrbleach,-18.821744,147.649492
4/02/2017,Feb,2017,28.9173851,Davies,yrbleach,-18.821744,147.649492
5/02/2017,Feb,2017,28.8630562,Davies,yrbleach,-18.821744,147.649492
6/02/2017,Feb,2017,28.7907505,Davies,yrbleach,-18.821744,147.649492
7/02/2017,Feb,2017,28.7848225,Davies,yrbleach,-18.821744,147.649492
8/02/2017,Feb,2017,28.6585007,Davies,yrbleach,-18.821744,147.649492
9/02/2017,Feb,2017,28.5177135,Davies,yrbleach,-18.821744,147.649492
10/02/2017,Feb,2017,28.5480843,Davies,yrbleach,-18.821744,147.649492
11/02/2017,Feb,2017,28.6473408,Davies,yrbleach,-18.821744,147.649492
12/02/2017,Feb,2017,28.9931965,Davies,yrbleach,-18.821744,147.649492
13/02/2017,Feb,2017,28.9626637,Davies,yrbleach,-18.821744,147.649492
14/02/2017,Feb,2017,29.3133545,Davies,yrbleach,-18.821744,147.649492
15/02/2017,Feb,2017,29.519743,Davies,yrbleach,-18.821744,147.649492
16/02/2017,Feb,2017,29.1495762,Davies,yrbleach,-18.821744,147.649492
17/02/2017,Feb,2017,29.0229187,Davies,yrbleach,-18.821744,147.649492
18/02/2017,Feb,2017,29.464016,Davies,yrbleach,-18.821744,147.649492
19/02/2017,Feb,2017,29.7763538,Davies,yrbleach,-18.821744,147.649492
20/02/2017,Feb,2017,29.9617329,Davies,yrbleach,-18.821744,147.649492
21/02/2017,Feb,2017,30.0806561,Davies,yrbleach,-18.821744,147.649492
22/02/2017,Feb,2017,29.7162056,Davies,yrbleach,-18.821744,147.649492
23/02/2017,Feb,2017,29.3050957,Davies,yrbleach,-18.821744,147.649492
24/02/2017,Feb,2017,29.1723385,Davies,yrbleach,-18.821744,147.649492
25/02/2017,Feb,2017,29.101696,Davies,yrbleach,-18.821744,147.649492
26/02/2017,Feb,2017,28.9473152,Davies,yrbleach,-18.821744,147.649492
27/02/2017,Feb,2017,28.8850536,Davies,yrbleach,-18.821744,147.649492
28/02/2017,Feb,2017,28.7748756,Davies,yrbleach,-18.821744,147.649492
1/02/2017,Feb,2017,29.0813332,Backnumbers,yrbleach,-18.507467,147.146435
2/02/2017,Feb,2017,29.0891514,Backnumbers,yrbleach,-18.507467,147.146435
3/02/2017,Feb,2017,29.0852909,Backnumbers,yrbleach,-18.507467,147.146435
4/02/2017,Feb,2017,29.0148087,Backnumbers,yrbleach,-18.507467,147.146435
5/02/2017,Feb,2017,28.9200115,Backnumbers,yrbleach,-18.507467,147.146435
6/02/2017,Feb,2017,28.8363647,Backnumbers,yrbleach,-18.507467,147.146435
7/02/2017,Feb,2017,28.777132,Backnumbers,yrbleach,-18.507467,147.146435
8/02/2017,Feb,2017,28.7328987,Backnumbers,yrbleach,-18.507467,147.146435
9/02/2017,Feb,2017,28.5791187,Backnumbers,yrbleach,-18.507467,147.146435
10/02/2017,Feb,2017,28.6176758,Backnumbers,yrbleach,-18.507467,147.146435
11/02/2017,Feb,2017,28.6777496,Backnumbers,yrbleach,-18.507467,147.146435
12/02/2017,Feb,2017,28.9271965,Backnumbers,yrbleach,-18.507467,147.146435
13/02/2017,Feb,2017,29.0330677,Backnumbers,yrbleach,-18.507467,147.146435
14/02/2017,Feb,2017,29.3438034,Backnumbers,yrbleach,-18.507467,147.146435
15/02/2017,Feb,2017,29.6309757,Backnumbers,yrbleach,-18.507467,147.146435
16/02/2017,Feb,2017,29.4618912,Backnumbers,yrbleach,-18.507467,147.146435
17/02/2017,Feb,2017,29.2809639,Backnumbers,yrbleach,-18.507467,147.146435
18/02/2017,Feb,2017,29.663063,Backnumbers,yrbleach,-18.507467,147.146435
19/02/2017,Feb,2017,29.952364,Backnumbers,yrbleach,-18.507467,147.146435
20/02/2017,Feb,2017,30.1930962,Backnumbers,yrbleach,-18.507467,147.146435
21/02/2017,Feb,2017,30.306776,Backnumbers,yrbleach,-18.507467,147.146435
22/02/2017,Feb,2017,30.0060101,Backnumbers,yrbleach,-18.507467,147.146435
23/02/2017,Feb,2017,29.6418533,Backnumbers,yrbleach,-18.507467,147.146435
24/02/2017,Feb,2017,29.440794,Backnumbers,yrbleach,-18.507467,147.146435
25/02/2017,Feb,2017,29.3171673,Backnumbers,yrbleach,-18.507467,147.146435
26/02/2017,Feb,2017,29.1708908,Backnumbers,yrbleach,-18.507467,147.146435
27/02/2017,Feb,2017,29.0695248,Backnumbers,yrbleach,-18.507467,147.146435
28/02/2017,Feb,2017,28.9080105,Backnumbers,yrbleach,-18.507467,147.146435
1/02/2017,Feb,2017,29.33955,Sand Bank No_7,yrbleach,-13.4362,143.9714
2/02/2017,Feb,2017,29.2523956,Sand Bank No_7,yrbleach,-13.4362,143.9714
3/02/2017,Feb,2017,29.2298412,Sand Bank No_7,yrbleach,-13.4362,143.9714
4/02/2017,Feb,2017,29.3107738,Sand Bank No_7,yrbleach,-13.4362,143.9714
5/02/2017,Feb,2017,29.5264091,Sand Bank No_7,yrbleach,-13.4362,143.9714
6/02/2017,Feb,2017,29.7145691,Sand Bank No_7,yrbleach,-13.4362,143.9714
7/02/2017,Feb,2017,29.5171432,Sand Bank No_7,yrbleach,-13.4362,143.9714
8/02/2017,Feb,2017,29.4421616,Sand Bank No_7,yrbleach,-13.4362,143.9714
9/02/2017,Feb,2017,29.2943554,Sand Bank No_7,yrbleach,-13.4362,143.9714
10/02/2017,Feb,2017,29.3121548,Sand Bank No_7,yrbleach,-13.4362,143.9714
11/02/2017,Feb,2017,29.2914028,Sand Bank No_7,yrbleach,-13.4362,143.9714
12/02/2017,Feb,2017,29.0528603,Sand Bank No_7,yrbleach,-13.4362,143.9714
13/02/2017,Feb,2017,29.1553802,Sand Bank No_7,yrbleach,-13.4362,143.9714
14/02/2017,Feb,2017,29.4191017,Sand Bank No_7,yrbleach,-13.4362,143.9714
15/02/2017,Feb,2017,29.357378,Sand Bank No_7,yrbleach,-13.4362,143.9714
16/02/2017,Feb,2017,29.4631252,Sand Bank No_7,yrbleach,-13.4362,143.9714
17/02/2017,Feb,2017,29.6062889,Sand Bank No_7,yrbleach,-13.4362,143.9714
18/02/2017,Feb,2017,29.8408051,Sand Bank No_7,yrbleach,-13.4362,143.9714
19/02/2017,Feb,2017,29.8341923,Sand Bank No_7,yrbleach,-13.4362,143.9714
20/02/2017,Feb,2017,29.8142757,Sand Bank No_7,yrbleach,-13.4362,143.9714
21/02/2017,Feb,2017,29.7144661,Sand Bank No_7,yrbleach,-13.4362,143.9714
22/02/2017,Feb,2017,29.7390594,Sand Bank No_7,yrbleach,-13.4362,143.9714
23/02/2017,Feb,2017,29.745985,Sand Bank No_7,yrbleach,-13.4362,143.9714
24/02/2017,Feb,2017,29.5515709,Sand Bank No_7,yrbleach,-13.4362,143.9714
25/02/2017,Feb,2017,29.6155148,Sand Bank No_7,yrbleach,-13.4362,143.9714
26/02/2017,Feb,2017,29.4408703,Sand Bank No_7,yrbleach,-13.4362,143.9714
27/02/2017,Feb,2017,29.2381344,Sand Bank No_7,yrbleach,-13.4362,143.9714
28/02/2017,Feb,2017,29.0095768,Sand Bank No_7,yrbleach,-13.4362,143.9714
1/12/2017,Dec,2017,28.5016117,Curd,yrbleach,-12.58499,143.51148
2/12/2017,Dec,2017,28.4695721,Curd,yrbleach,-12.58499,143.51148
3/12/2017,Dec,2017,28.4953156,Curd,yrbleach,-12.58499,143.51148
4/12/2017,Dec,2017,28.5187531,Curd,yrbleach,-12.58499,143.51148
5/12/2017,Dec,2017,28.6365204,Curd,yrbleach,-12.58499,143.51148
6/12/2017,Dec,2017,28.7299156,Curd,yrbleach,-12.58499,143.51148
7/12/2017,Dec,2017,28.8050442,Curd,yrbleach,-12.58499,143.51148
8/12/2017,Dec,2017,29.0506973,Curd,yrbleach,-12.58499,143.51148
9/12/2017,Dec,2017,29.1045876,Curd,yrbleach,-12.58499,143.51148
10/12/2017,Dec,2017,28.9504108,Curd,yrbleach,-12.58499,143.51148
11/12/2017,Dec,2017,29.1500778,Curd,yrbleach,-12.58499,143.51148
12/12/2017,Dec,2017,29.2026672,Curd,yrbleach,-12.58499,143.51148
13/12/2017,Dec,2017,29.266222,Curd,yrbleach,-12.58499,143.51148
14/12/2017,Dec,2017,29.2224903,Curd,yrbleach,-12.58499,143.51148
15/12/2017,Dec,2017,29.4878235,Curd,yrbleach,-12.58499,143.51148
16/12/2017,Dec,2017,29.6439857,Curd,yrbleach,-12.58499,143.51148
17/12/2017,Dec,2017,29.6037388,Curd,yrbleach,-12.58499,143.51148
18/12/2017,Dec,2017,29.4509754,Curd,yrbleach,-12.58499,143.51148
19/12/2017,Dec,2017,29.5352497,Curd,yrbleach,-12.58499,143.51148
20/12/2017,Dec,2017,29.5956192,Curd,yrbleach,-12.58499,143.51148
21/12/2017,Dec,2017,29.4458542,Curd,yrbleach,-12.58499,143.51148
22/12/2017,Dec,2017,29.4784298,Curd,yrbleach,-12.58499,143.51148
23/12/2017,Dec,2017,29.4810314,Curd,yrbleach,-12.58499,143.51148
24/12/2017,Dec,2017,29.4332695,Curd,yrbleach,-12.58499,143.51148
25/12/2017,Dec,2017,29.5127277,Curd,yrbleach,-12.58499,143.51148
26/12/2017,Dec,2017,29.5906563,Curd,yrbleach,-12.58499,143.51148
27/12/2017,Dec,2017,29.6932926,Curd,yrbleach,-12.58499,143.51148
28/12/2017,Dec,2017,29.6546135,Curd,yrbleach,-12.58499,143.51148
29/12/2017,Dec,2017,29.5238628,Curd,yrbleach,-12.58499,143.51148
30/12/2017,Dec,2017,29.6928349,Curd,yrbleach,-12.58499,143.51148
31/12/2017,Dec,2017,29.7383614,Curd,yrbleach,-12.58499,143.51148
1/12/2017,Dec,2017,27.5670185,Long sandy,yrbleach,-12.50029,143.78481
2/12/2017,Dec,2017,27.5163364,Long sandy,yrbleach,-12.50029,143.78481
3/12/2017,Dec,2017,27.400959,Long sandy,yrbleach,-12.50029,143.78481
4/12/2017,Dec,2017,27.2821617,Long sandy,yrbleach,-12.50029,143.78481
5/12/2017,Dec,2017,27.2440014,Long sandy,yrbleach,-12.50029,143.78481
6/12/2017,Dec,2017,27.3189831,Long sandy,yrbleach,-12.50029,143.78481
7/12/2017,Dec,2017,27.5404968,Long sandy,yrbleach,-12.50029,143.78481
8/12/2017,Dec,2017,28.3186378,Long sandy,yrbleach,-12.50029,143.78481
9/12/2017,Dec,2017,28.4752731,Long sandy,yrbleach,-12.50029,143.78481
10/12/2017,Dec,2017,28.3832092,Long sandy,yrbleach,-12.50029,143.78481
11/12/2017,Dec,2017,28.4644089,Long sandy,yrbleach,-12.50029,143.78481
12/12/2017,Dec,2017,28.4231339,Long sandy,yrbleach,-12.50029,143.78481
13/12/2017,Dec,2017,28.3773804,Long sandy,yrbleach,-12.50029,143.78481
14/12/2017,Dec,2017,28.203289,Long sandy,yrbleach,-12.50029,143.78481
15/12/2017,Dec,2017,28.3997726,Long sandy,yrbleach,-12.50029,143.78481
16/12/2017,Dec,2017,28.1752338,Long sandy,yrbleach,-12.50029,143.78481
17/12/2017,Dec,2017,28.2247028,Long sandy,yrbleach,-12.50029,143.78481
18/12/2017,Dec,2017,28.2474537,Long sandy,yrbleach,-12.50029,143.78481
19/12/2017,Dec,2017,28.1941566,Long sandy,yrbleach,-12.50029,143.78481
20/12/2017,Dec,2017,28.3850403,Long sandy,yrbleach,-12.50029,143.78481
21/12/2017,Dec,2017,28.4560184,Long sandy,yrbleach,-12.50029,143.78481
22/12/2017,Dec,2017,28.5963631,Long sandy,yrbleach,-12.50029,143.78481
23/12/2017,Dec,2017,28.7120609,Long sandy,yrbleach,-12.50029,143.78481
24/12/2017,Dec,2017,28.6129894,Long sandy,yrbleach,-12.50029,143.78481
25/12/2017,Dec,2017,28.6565113,Long sandy,yrbleach,-12.50029,143.78481
26/12/2017,Dec,2017,28.7083302,Long sandy,yrbleach,-12.50029,143.78481
27/12/2017,Dec,2017,28.8323879,Long sandy,yrbleach,-12.50029,143.78481
28/12/2017,Dec,2017,28.7689247,Long sandy,yrbleach,-12.50029,143.78481
29/12/2017,Dec,2017,28.5087585,Long sandy,yrbleach,-12.50029,143.78481
30/12/2017,Dec,2017,28.3933697,Long sandy,yrbleach,-12.50029,143.78481
31/12/2017,Dec,2017,28.3570595,Long sandy,yrbleach,-12.50029,143.78481
1/12/2017,Dec,2017,27.3836079,Davies,yrbleach,-18.821744,147.649492
2/12/2017,Dec,2017,27.5569077,Davies,yrbleach,-18.821744,147.649492
3/12/2017,Dec,2017,27.9270458,Davies,yrbleach,-18.821744,147.649492
4/12/2017,Dec,2017,28.0432014,Davies,yrbleach,-18.821744,147.649492
5/12/2017,Dec,2017,27.8691025,Davies,yrbleach,-18.821744,147.649492
6/12/2017,Dec,2017,27.7115936,Davies,yrbleach,-18.821744,147.649492
7/12/2017,Dec,2017,27.7146664,Davies,yrbleach,-18.821744,147.649492
8/12/2017,Dec,2017,27.8318787,Davies,yrbleach,-18.821744,147.649492
9/12/2017,Dec,2017,27.8080044,Davies,yrbleach,-18.821744,147.649492
10/12/2017,Dec,2017,27.5876942,Davies,yrbleach,-18.821744,147.649492
11/12/2017,Dec,2017,27.4386921,Davies,yrbleach,-18.821744,147.649492
12/12/2017,Dec,2017,27.5094509,Davies,yrbleach,-18.821744,147.649492
13/12/2017,Dec,2017,27.6057281,Davies,yrbleach,-18.821744,147.649492
14/12/2017,Dec,2017,27.6304474,Davies,yrbleach,-18.821744,147.649492
15/12/2017,Dec,2017,27.8818989,Davies,yrbleach,-18.821744,147.649492
16/12/2017,Dec,2017,27.9552479,Davies,yrbleach,-18.821744,147.649492
17/12/2017,Dec,2017,27.8779488,Davies,yrbleach,-18.821744,147.649492
18/12/2017,Dec,2017,27.8709984,Davies,yrbleach,-18.821744,147.649492
19/12/2017,Dec,2017,28.1459904,Davies,yrbleach,-18.821744,147.649492
20/12/2017,Dec,2017,28.3864441,Davies,yrbleach,-18.821744,147.649492
21/12/2017,Dec,2017,28.2733917,Davies,yrbleach,-18.821744,147.649492
22/12/2017,Dec,2017,28.2403259,Davies,yrbleach,-18.821744,147.649492
23/12/2017,Dec,2017,28.4945679,Davies,yrbleach,-18.821744,147.649492
24/12/2017,Dec,2017,28.7754593,Davies,yrbleach,-18.821744,147.649492
25/12/2017,Dec,2017,29.0461292,Davies,yrbleach,-18.821744,147.649492
26/12/2017,Dec,2017,29.0449696,Davies,yrbleach,-18.821744,147.649492
27/12/2017,Dec,2017,28.4093857,Davies,yrbleach,-18.821744,147.649492
28/12/2017,Dec,2017,28.4344959,Davies,yrbleach,-18.821744,147.649492
29/12/2017,Dec,2017,28.4977741,Davies,yrbleach,-18.821744,147.649492
30/12/2017,Dec,2017,28.8396606,Davies,yrbleach,-18.821744,147.649492
31/12/2017,Dec,2017,28.7533989,Davies,yrbleach,-18.821744,147.649492
1/12/2017,Dec,2017,27.0631828,Backnumbers,yrbleach,-18.507467,147.146435
2/12/2017,Dec,2017,27.1032925,Backnumbers,yrbleach,-18.507467,147.146435
3/12/2017,Dec,2017,27.5444431,Backnumbers,yrbleach,-18.507467,147.146435
4/12/2017,Dec,2017,27.8059273,Backnumbers,yrbleach,-18.507467,147.146435
5/12/2017,Dec,2017,27.5108395,Backnumbers,yrbleach,-18.507467,147.146435
6/12/2017,Dec,2017,27.6520329,Backnumbers,yrbleach,-18.507467,147.146435
7/12/2017,Dec,2017,28.2409382,Backnumbers,yrbleach,-18.507467,147.146435
8/12/2017,Dec,2017,28.6180019,Backnumbers,yrbleach,-18.507467,147.146435
9/12/2017,Dec,2017,28.6722641,Backnumbers,yrbleach,-18.507467,147.146435
10/12/2017,Dec,2017,28.3954544,Backnumbers,yrbleach,-18.507467,147.146435
11/12/2017,Dec,2017,28.262167,Backnumbers,yrbleach,-18.507467,147.146435
12/12/2017,Dec,2017,28.2392597,Backnumbers,yrbleach,-18.507467,147.146435
13/12/2017,Dec,2017,28.1786366,Backnumbers,yrbleach,-18.507467,147.146435
14/12/2017,Dec,2017,28.2410278,Backnumbers,yrbleach,-18.507467,147.146435
15/12/2017,Dec,2017,28.2785759,Backnumbers,yrbleach,-18.507467,147.146435
16/12/2017,Dec,2017,28.2716808,Backnumbers,yrbleach,-18.507467,147.146435
17/12/2017,Dec,2017,28.1789246,Backnumbers,yrbleach,-18.507467,147.146435
18/12/2017,Dec,2017,28.1009636,Backnumbers,yrbleach,-18.507467,147.146435
19/12/2017,Dec,2017,28.4154339,Backnumbers,yrbleach,-18.507467,147.146435
20/12/2017,Dec,2017,28.7982159,Backnumbers,yrbleach,-18.507467,147.146435
21/12/2017,Dec,2017,28.7284546,Backnumbers,yrbleach,-18.507467,147.146435
22/12/2017,Dec,2017,28.5194321,Backnumbers,yrbleach,-18.507467,147.146435
23/12/2017,Dec,2017,28.4809093,Backnumbers,yrbleach,-18.507467,147.146435
24/12/2017,Dec,2017,28.6996613,Backnumbers,yrbleach,-18.507467,147.146435
25/12/2017,Dec,2017,28.7578831,Backnumbers,yrbleach,-18.507467,147.146435
26/12/2017,Dec,2017,28.7138252,Backnumbers,yrbleach,-18.507467,147.146435
27/12/2017,Dec,2017,28.6206875,Backnumbers,yrbleach,-18.507467,147.146435
28/12/2017,Dec,2017,28.8218861,Backnumbers,yrbleach,-18.507467,147.146435
29/12/2017,Dec,2017,28.9900284,Backnumbers,yrbleach,-18.507467,147.146435
30/12/2017,Dec,2017,29.3790207,Backnumbers,yrbleach,-18.507467,147.146435
31/12/2017,Dec,2017,29.2853241,Backnumbers,yrbleach,-18.507467,147.146435
1/12/2017,Dec,2017,27.6772594,Sand Bank No_7,yrbleach,-13.4362,143.9714
2/12/2017,Dec,2017,27.6583614,Sand Bank No_7,yrbleach,-13.4362,143.9714
3/12/2017,Dec,2017,27.7768269,Sand Bank No_7,yrbleach,-13.4362,143.9714
4/12/2017,Dec,2017,27.6200924,Sand Bank No_7,yrbleach,-13.4362,143.9714
5/12/2017,Dec,2017,27.6470737,Sand Bank No_7,yrbleach,-13.4362,143.9714
6/12/2017,Dec,2017,27.7691002,Sand Bank No_7,yrbleach,-13.4362,143.9714
7/12/2017,Dec,2017,28.1629467,Sand Bank No_7,yrbleach,-13.4362,143.9714
8/12/2017,Dec,2017,28.5980396,Sand Bank No_7,yrbleach,-13.4362,143.9714
9/12/2017,Dec,2017,28.7480164,Sand Bank No_7,yrbleach,-13.4362,143.9714
