,Order,POSITION,SINGLE.CLUMP,Date,Timepoint,Treatment,Zoox,Tank,Replicate,Plate,Well,Mom,Dad,Family,Genetic,Recruit,Survival.T1,Condition
205,267,edge raised,s,30/12/2019,T1,26,C1,2,2,19,4,LS,BK,LSxBK,CrossAmbo,2.19.4.6,2,1
206,7974,edge raised,s,25/02/2019,T8,26,C1,2,2,19,4,LS,BK,LSxBK,CrossAmbo,2.19.4.6,2,1
207,268,edge flat,s,30/12/2019,T1,26,C1,2,2,19,4,LS,BK,LSxBK,CrossAmbo,2.19.4.7,2,1
208,7975,edge flat,s,25/02/2019,T8,26,C1,2,2,19,4,LS,BK,LSxBK,CrossAmbo,2.19.4.7,2,1
209,269,edge flat,s,30/12/2019,T1,26,C1,2,2,19,4,LS,BK,LSxBK,CrossAmbo,2.19.4.8,2,1
210,7976,edge flat,s,25/02/2019,T8,26,C1,2,2,19,4,LS,BK,LSxBK,CrossAmbo,2.19.4.8,1,0
211,270,centre flat,s,30/12/2019,T1,26,C1,2,2,19,5,LS,BK,LSxBK,CrossAmbo,2.19.5.1,2,1
212,7977,centre flat,s,25/02/2019,T8,26,C1,2,2,19,5,LS,BK,LSxBK,CrossAmbo,2.19.5.1,2,1
213,271,edge flat,s,30/12/2019,T1,26,C1,2,2,19,5,LS,BK,LSxBK,CrossAmbo,2.19.5.2,2,1
214,7978,edge flat,s,25/02/2019,T8,26,C1,2,2,19,5,LS,BK,LSxBK,CrossAmbo,2.19.5.2,1,0
215,272,edge flat,s,30/12/2019,T1,26,C1,2,2,19,5,LS,BK,LSxBK,CrossAmbo,2.19.5.3,2,1
216,7979,edge flat,s,25/02/2019,T8,26,C1,2,2,19,5,LS,BK,LSxBK,CrossAmbo,2.19.5.3,2,1
217,273,edge flat,s,30/12/2019,T1,26,C1,2,2,19,5,LS,BK,LSxBK,CrossAmbo,2.19.5.4,2,1
218,7980,edge flat,s,25/02/2019,T8,26,C1,2,2,19,5,LS,BK,LSxBK,CrossAmbo,2.19.5.4,2,1
219,274,edge flat,s,30/12/2019,T1,26,C1,2,2,19,5,LS,BK,LSxBK,CrossAmbo,2.19.5.5,2,1
220,7981,edge flat,s,25/02/2019,T8,26,C1,2,2,19,5,LS,BK,LSxBK,CrossAmbo,2.19.5.5,2,1
221,275,edge raised,s,30/12/2019,T1,26,C1,2,2,19,5,LS,BK,LSxBK,CrossAmbo,2.19.5.6,2,1
222,7982,edge raised,s,25/02/2019,T8,26,C1,2,2,19,5,LS,BK,LSxBK,CrossAmbo,2.19.5.6,2,1
223,276,centre flat,s,30/12/2019,T1,26,C1,2,2,19,6,LS,BK,LSxBK,CrossAmbo,2.19.6.1,2,1
224,7983,centre flat,s,25/02/2019,T8,26,C1,2,2,19,6,LS,BK,LSxBK,CrossAmbo,2.19.6.1,2,1
225,277,centre flat,s,30/12/2019,T1,26,C1,2,2,19,6,LS,BK,LSxBK,CrossAmbo,2.19.6.2,2,1
226,7984,centre flat,s,25/02/2019,T8,26,C1,2,2,19,6,LS,BK,LSxBK,CrossAmbo,2.19.6.2,2,1
227,278,centre flat,s,30/12/2019,T1,26,C1,2,2,19,6,LS,BK,LSxBK,CrossAmbo,2.19.6.3,2,1
228,7985,centre flat,s,25/02/2019,T8,26,C1,2,2,19,6,LS,BK,LSxBK,CrossAmbo,2.19.6.3,2,1
229,368,centre flat,s,30/12/2019,T1,26,C1,2,2,2,1,CU,SB,CUxSB,CrossAmbo,2.2.1.1,2,1
230,8076,centre flat,s,25/02/2019,T8,26,C1,2,2,2,1,CU,SB,CUxSB,CrossAmbo,2.2.1.1,2,1
231,369,centre flat,s,30/12/2019,T1,26,C1,2,2,2,1,CU,SB,CUxSB,CrossAmbo,2.2.1.2,2,1
232,8077,centre flat,s,25/02/2019,T8,26,C1,2,2,2,1,CU,SB,CUxSB,CrossAmbo,2.2.1.2,2,1
233,370,centre flat,s,30/12/2019,T1,26,C1,2,2,2,1,CU,SB,CUxSB,CrossAmbo,2.2.1.3,2,1
234,8078,centre flat,s,25/02/2019,T8,26,C1,2,2,2,1,CU,SB,CUxSB,CrossAmbo,2.2.1.3,2,1
235,373,centre flat,s,30/12/2019,T1,26,C1,2,2,2,3,CU,SB,CUxSB,CrossAmbo,2.2.2.1,2,1
236,8081,centre flat,s,25/02/2019,T8,26,C1,2,2,2,3,CU,SB,CUxSB,CrossAmbo,2.2.2.1,2,1
237,374,centre flat,s,30/12/2019,T1,26,C1,2,2,2,4,CU,SB,CUxSB,CrossAmbo,2.2.3.1,2,1
238,8082,centre flat,s,25/02/2019,T8,26,C1,2,2,2,4,CU,SB,CUxSB,CrossAmbo,2.2.3.1,1,0
239,375,centre flat,s,30/12/2019,T1,26,C1,2,2,2,4,SB,BK,SBxBK,CrossAmbo,2.2.4.1,2,1
240,8083,centre flat,s,25/02/2019,T8,26,C1,2,2,2,4,SB,BK,SBxBK,CrossAmbo,2.2.4.1,2,1
241,376,centre flat,s,30/12/2019,T1,26,C1,2,2,2,4,SB,BK,SBxBK,CrossAmbo,2.2.4.2,2,1
242,8084,centre flat,s,25/02/2019,T8,26,C1,2,2,2,4,SB,BK,SBxBK,CrossAmbo,2.2.4.2,2,1
243,377,centre flat,s,30/12/2019,T1,26,C1,2,2,2,4,SB,BK,SBxBK,CrossAmbo,2.2.4.3,2,1
244,8085,centre flat,s,25/02/2019,T8,26,C1,2,2,2,4,SB,BK,SBxBK,CrossAmbo,2.2.4.3,2,1
245,382,centre flat,s,30/12/2019,T1,26,C1,2,2,2,6,SB,BK,SBxBK,CrossAmbo,2.2.6.1,2,1
246,8090,centre flat,s,25/02/2019,T8,26,C1,2,2,2,6,SB,BK,SBxBK,CrossAmbo,2.2.6.1,2,1
247,383,centre flat,s,30/12/2019,T1,26,C1,2,2,2,6,SB,BK,SBxBK,CrossAmbo,2.2.6.2,2,1
248,8091,centre flat,s,25/02/2019,T8,26,C1,2,2,2,6,SB,BK,SBxBK,CrossAmbo,2.2.6.2,2,1
249,386,EDGE,s,30/12/2019,T1,26,C1,2,2,22,2,BK,SB,BKxSB,CrossAmbo,2.22.2.1,2,1
250,8094,EDGE,s,25/02/2019,T8,26,C1,2,2,22,2,BK,SB,BKxSB,CrossAmbo,2.22.2.1,2,1
251,387,Centre Raised,s,30/12/2019,T1,26,C1,2,2,22,3,BK,SB,BKxSB,CrossAmbo,2.22.3.1,2,1
252,8095,Centre Raised,s,25/02/2019,T8,26,C1,2,2,22,3,BK,SB,BKxSB,CrossAmbo,2.22.3.1,2,1
253,388,centre flat,s,30/12/2019,T1,26,C1,2,2,22,4,LS,LS,LSxLS,PureAmbo,2.22.4.1,2,1
254,8096,centre flat,s,25/02/2019,T8,26,C1,2,2,22,4,LS,LS,LSxLS,PureAmbo,2.22.4.1,2,1
255,389,centre flat,s,30/12/2019,T1,26,C1,2,2,26,2,LS,CU,LSxCU,CrossAmbo,2.26.2.1,2,1
256,8097,centre flat,s,25/02/2019,T8,26,C1,2,2,26,2,LS,CU,LSxCU,CrossAmbo,2.26.2.1,2,1
257,390,EDGE,s,30/12/2019,T1,26,C1,2,2,26,4,CU,LS,CUxLS,CrossAmbo,2.26.4.1,2,1
258,8098,EDGE,s,25/02/2019,T8,26,C1,2,2,26,4,CU,LS,CUxLS,CrossAmbo,2.26.4.1,2,1
259,327,centre flat,s,30/12/2019,T1,26,C1,2,2,28,1,SB,DR,SBxDR,CrossAmbo,2.28.1.1.1,2,1
260,427,centre flat,s,30/12/2019,T1,26,C1,2,2,28,1,CU,DR,CUxDR,CrossAmbo,2.28.1.1,2,1
261,8034,centre flat,s,25/02/2019,T8,26,C1,2,2,28,1,SB,DR,SBxDR,CrossAmbo,2.28.1.1.1,2,1
262,8135,centre flat,s,25/02/2019,T8,26,C1,2,2,28,1,CU,DR,CUxDR,CrossAmbo,2.28.1.1,2,1
263,428,centre flat,s,30/12/2019,T1,26,C1,2,2,28,1,CU,DR,CUxDR,CrossAmbo,2.28.1.2,2,1
264,8136,centre flat,s,25/02/2019,T8,26,C1,2,2,28,1,CU,DR,CUxDR,CrossAmbo,2.28.1.2,2,1
265,429,EDGE FLAT,s,30/12/2019,T1,26,C1,2,2,28,2,CU,DR,CUxDR,CrossAmbo,2.28.2.1,2,1
266,8137,EDGE FLAT,s,25/02/2019,T8,26,C1,2,2,28,2,CU,DR,CUxDR,CrossAmbo,2.28.2.1,2,1
267,430,CENTRE FLAT,s,30/12/2019,T1,26,C1,2,2,28,4,LS,SB,LSxSB,CrossAmbo,2.28.4.1.1,2,1
268,723,centre flat,s,30/12/2019,T1,26,C1,2,2,28,4,DR,CU,DRxCU,CrossAmbo,2.28.4.1,2,1
269,8035,centre flat,s,26/02/2019,T8,26,C1,2,2,28,4,DR,CU,DRxCU,CrossAmbo,2.28.4.1,2,1
270,8138,CENTRE FLAT,s,25/02/2019,T8,26,C1,2,2,28,4,LS,SB,LSxSB,CrossAmbo,2.28.4.1.1,2,1
271,328,centre flat,s,30/12/2019,T1,26,C1,2,2,28,5,DR,CU,DRxCU,CrossAmbo,2.28.5.1.1,2,1
272,439,CENTRE FLAT,s,30/12/2019,T1,26,C1,2,2,28,5,LS,SB,LSxSB,CrossAmbo,2.28.5.1,2,1
273,8036,centre flat,s,25/02/2019,T8,26,C1,2,2,28,5,DR,CU,DRxCU,CrossAmbo,2.28.5.1.1,2,1
274,8147,CENTRE FLAT,s,25/02/2019,T8,26,C1,2,2,28,5,LS,SB,LSxSB,CrossAmbo,2.28.5.1,2,1
275,329,edge ,s,30/12/2019,T1,26,C1,2,2,28,5,DR,CU,DRxCU,CrossAmbo,2.28.5.2,2,1
276,8037,edge ,s,25/02/2019,T8,26,C1,2,2,28,5,DR,CU,DRxCU,CrossAmbo,2.28.5.2,2,1
277,441,CENTRE FLAT,s,30/12/2019,T1,26,C1,2,2,28,6,LS,SB,LSxSB,CrossAmbo,2.28.6.1,2,1
278,8149,CENTRE FLAT,s,25/02/2019,T8,26,C1,2,2,28,6,LS,SB,LSxSB,CrossAmbo,2.28.6.1,2,1
279,442,CENTRE FLAT,s,30/12/2019,T1,26,C1,2,2,28,6,LS,SB,LSxSB,CrossAmbo,2.28.6.2,2,1
280,8150,CENTRE FLAT,s,25/02/2019,T8,26,C1,2,2,28,6,LS,SB,LSxSB,CrossAmbo,2.28.6.2,2,1
281,393,centre flat,s,30/12/2019,T1,26,C1,2,2,30,1,LS,CU,LSxCU,CrossAmbo,2.30.1.1.1,2,1
282,491,CENTRE FLAT,s,30/12/2019,T1,26,C1,2,2,30,1,BK,LS,BKxLS,CrossAmbo,2.30.1.1,2,1
283,8101,centre flat,s,25/02/2019,T8,26,C1,2,2,30,1,LS,CU,LSxCU,CrossAmbo,2.30.1.1.1,2,1
284,8199,CENTRE FLAT,s,25/02/2019,T8,26,C1,2,2,30,1,BK,LS,BKxLS,CrossAmbo,2.30.1.1,2,1
285,492,CENTRE FLAT,s,30/12/2019,T1,26,C1,2,2,30,1,BK,LS,BKxLS,CrossAmbo,2.30.1.2,2,1
286,8200,CENTRE FLAT,s,25/02/2019,T8,26,C1,2,2,30,1,BK,LS,BKxLS,CrossAmbo,2.30.1.2,2,1
287,400,centre flat,s,30/12/2019,T1,26,C1,2,2,30,2,LS,CU,LSxCU,CrossAmbo,2.30.2.1.1,2,1
288,493,CENTRE FLAT,s,30/12/2019,T1,26,C1,2,2,30,2,BK,LS,BKxLS,CrossAmbo,2.30.2.1,2,1
289,8108,centre flat,s,25/02/2019,T8,26,C1,2,2,30,2,LS,CU,LSxCU,CrossAmbo,2.30.2.1.1,2,1
290,8201,CENTRE FLAT,s,25/02/2019,T8,26,C1,2,2,30,2,BK,LS,BKxLS,CrossAmbo,2.30.2.1,2,1
291,401,centre flat,s,30/12/2019,T1,26,C1,2,2,30,2,LS,CU,LSxCU,CrossAmbo,2.30.2.2,2,1
292,8109,centre flat,s,25/02/2019,T8,26,C1,2,2,30,2,LS,CU,LSxCU,CrossAmbo,2.30.2.2,1,0
293,403,centre flat,s,30/12/2019,T1,26,C1,2,2,30,3,LS,CU,LSxCU,CrossAmbo,2.30.3.1,2,1
294,8111,centre flat,s,25/02/2019,T8,26,C1,2,2,30,3,LS,CU,LSxCU,CrossAmbo,2.30.3.1,1,0
295,408,centre flat,s,30/12/2019,T1,26,C1,2,2,30,4,CU,LS,CUxLS,CrossAmbo,2.30.4.1,2,1
296,8116,centre flat,s,25/02/2019,T8,26,C1,2,2,30,4,CU,LS,CUxLS,CrossAmbo,2.30.4.1,2,1
297,413,centre flat,s,30/12/2019,T1,26,C1,2,2,30,5,CU,LS,CUxLS,CrossAmbo,2.30.5.1.1,2,1
298,495,CENTRE FLAT,s,30/12/2019,T1,26,C1,2,2,30,5,CU,CU,CUxCU,PureAmbo,2.30.5.1,2,1
299,8121,centre flat,s,25/02/2019,T8,26,C1,2,2,30,5,CU,LS,CUxLS,CrossAmbo,2.30.5.1.1,2,1
300,8203,CENTRE FLAT,s,25/02/2019,T8,26,C1,2,2,30,5,CU,CU,CUxCU,PureAmbo,2.30.5.1,2,1
301,414,centre flat,s,30/12/2019,T1,26,C1,2,2,30,5,CU,LS,CUxLS,CrossAmbo,2.30.5.2.1,2,1
302,496,CENTRE FLAT,s,30/12/2019,T1,26,C1,2,2,30,5,CU,CU,CUxCU,PureAmbo,2.30.5.2,2,1
303,8122,centre flat,s,25/02/2019,T8,26,C1,2,2,30,5,CU,LS,CUxLS,CrossAmbo,2.30.5.2.1,2,1
304,8204,CENTRE FLAT,s,25/02/2019,T8,26,C1,2,2,30,5,CU,CU,CUxCU,PureAmbo,2.30.5.2,2,1
305,497,CENTRE FLAT,s,30/12/2019,T1,26,C1,2,2,30,5,CU,CU,CUxCU,PureAmbo,2.30.5.3,2,1
306,8205,CENTRE FLAT,s,25/02/2019,T8,26,C1,2,2,30,5,CU,CU,CUxCU,PureAmbo,2.30.5.3,2,1
307,422,centre flat,s,30/12/2019,T1,26,C1,2,2,30,6,CU,LS,CUxLS,CrossAmbo,2.30.6.1,2,1
308,8130,centre flat,s,25/02/2019,T8,26,C1,2,2,30,6,CU,LS,CUxLS,CrossAmbo,2.30.6.1,2,1
309,423,centre flat,s,30/12/2019,T1,26,C1,2,2,30,6,CU,LS,CUxLS,CrossAmbo,2.30.6.2,2,1
310,8131,centre flat,s,25/02/2019,T8,26,C1,2,2,30,6,CU,LS,CUxLS,CrossAmbo,2.30.6.2,2,1
311,450,CENTRE FLAT,s,30/12/2019,T1,26,C1,2,2,33,1,CU,DR,CUxDR,CrossAmbo,2.33.1.1,2,1
312,659,Centre Flat,s,30/12/2019,T1,26,C1,3,3,10,1,DR,DR,DRxDR,PureAmbo,3.10.1.1,2,1
313,8805,Centre Flat,s,25/02/2019,T8,26,C1,3,3,10,1,DR,DR,DRxDR,PureAmbo,3.10.1.1,2,2
314,670,Centre Flat,s,30/12/2019,T1,26,C1,3,3,10,3,DR,DR,DRxDR,PureAmbo,3.10.3.1,2,1
315,8816,Centre Flat,s,25/02/2019,T8,26,C1,3,3,10,3,DR,DR,DRxDR,PureAmbo,3.10.3.1,2,2
316,671,Centre Flat,s,30/12/2019,T1,26,C1,3,3,10,3,DR,DR,DRxDR,PureAmbo,3.10.3.2,2,1
317,8817,Centre Flat,s,25/02/2019,T8,26,C1,3,3,10,3,DR,DR,DRxDR,PureAmbo,3.10.3.2,2,1
318,672,Centre Flat,s,30/12/2019,T1,26,C1,3,3,10,3,DR,DR,DRxDR,PureAmbo,3.10.3.3,2,1
319,8818,Centre Flat,s,25/02/2019,T8,26,C1,3,3,10,3,DR,DR,DRxDR,PureAmbo,3.10.3.3,2,1
320,673,Centre Flat,s,30/12/2019,T1,26,C1,3,3,10,3,DR,DR,DRxDR,PureAmbo,3.10.3.4,2,1
321,8819,Centre Flat,s,25/02/2019,T8,26,C1,3,3,10,3,DR,DR,DRxDR,PureAmbo,3.10.3.4,2,1
322,676,Centre Flat,s,30/12/2019,T1,26,C1,3,3,10,5,BK,DR,BKxDR,CrossAmbo,3.10.5.1,2,2
323,8822,Centre Flat,s,25/02/2019,T8,26,C1,3,3,10,5,BK,DR,BKxDR,CrossAmbo,3.10.5.1,2,1
324,677,Centre Flat,s,30/12/2019,T1,26,C1,3,3,10,5,BK,DR,BKxDR,CrossAmbo,3.10.5.2,2,2
325,8823,Centre Flat,s,25/02/2019,T8,26,C1,3,3,10,5,BK,DR,BKxDR,CrossAmbo,3.10.5.2,2,1
326,678,Centre Flat,s,30/12/2019,T1,26,C1,3,3,10,5,BK,DR,BKxDR,CrossAmbo,3.10.5.3,2,2
327,8824,Centre Flat,s,25/02/2019,T8,26,C1,3,3,10,5,BK,DR,BKxDR,CrossAmbo,3.10.5.3,2,1
328,679,Centre Flat,s,30/12/2019,T1,26,C1,3,3,10,5,BK,DR,BKxDR,CrossAmbo,3.10.5.4,2,2
329,8825,Centre Flat,s,25/02/2019,T8,26,C1,3,3,10,5,BK,DR,BKxDR,CrossAmbo,3.10.5.4,2,1
330,591,Edge,s,30/12/2019,T1,26,C1,3,3,15,3,SB,BK,SBxBK,CrossAmbo,3.15.3.2,2,1
331,8737,Edge,s,25/02/2019,T8,26,C1,3,3,15,3,SB,BK,SBxBK,CrossAmbo,3.15.3.2,2,1
332,592,Edge,s,30/12/2019,T1,26,C1,3,3,15,3,SB,BK,SBxBK,CrossAmbo,3.15.3.3,2,1
333,8738,Edge,s,25/02/2019,T8,26,C1,3,3,15,3,SB,BK,SBxBK,CrossAmbo,3.15.3.3,2,1
334,593,Edge,s,30/12/2019,T1,26,C1,3,3,15,3,SB,BK,SBxBK,CrossAmbo,3.15.3.4,2,1
335,8739,Edge,s,25/02/2019,T8,26,C1,3,3,15,3,SB,BK,SBxBK,CrossAmbo,3.15.3.4,2,1
336,594,Edge,s,30/12/2019,T1,26,C1,3,3,15,3,SB,BK,SBxBK,CrossAmbo,3.15.3.5,2,1
337,8740,Edge,s,25/02/2019,T8,26,C1,3,3,15,3,SB,BK,SBxBK,CrossAmbo,3.15.3.5,1,0
338,595,Centre Flat,s,30/12/2019,T1,26,C1,3,3,15,5,CU,SB,CUxSB,CrossAmbo,3.15.5.1,2,1
339,8741,Centre Flat,s,25/02/2019,T8,26,C1,3,3,15,5,CU,SB,CUxSB,CrossAmbo,3.15.5.1,2,1
340,596,Centre Flat,s,30/12/2019,T1,26,C1,3,3,15,5,CU,SB,CUxSB,CrossAmbo,3.15.5.2,2,1
341,8742,Centre Flat,s,25/02/2019,T8,26,C1,3,3,15,5,CU,SB,CUxSB,CrossAmbo,3.15.5.2,2,1
342,646,Centre Flat,s,30/12/2019,T1,26,C1,3,3,18,4,DR,DR,DRxDR,PureAmbo,3.18.4.1,2,1
343,8792,Centre Flat,s,25/02/2019,T8,26,C1,3,3,18,4,DR,DR,DRxDR,PureAmbo,3.18.4.1,1,0
344,653,Centre Flat,s,30/12/2019,T1,26,C1,3,3,18,5,DR,DR,DRxDR,PureAmbo,3.18.5.1,2,1
345,8799,Centre Flat,s,25/02/2019,T8,26,C1,3,3,18,5,DR,DR,DRxDR,PureAmbo,3.18.5.1,2,1
346,654,Centre Flat,s,30/12/2019,T1,26,C1,3,3,18,5,DR,DR,DRxDR,PureAmbo,3.18.5.2,2,1
347,8800,Centre Flat,s,25/02/2019,T8,26,C1,3,3,18,5,DR,DR,DRxDR,PureAmbo,3.18.5.2,2,1
348,655,Centre Flat,s,30/12/2019,T1,26,C1,3,3,18,5,DR,DR,DRxDR,PureAmbo,3.18.5.3,2,1
349,8801,Centre Flat,s,25/02/2019,T8,26,C1,3,3,18,5,DR,DR,DRxDR,PureAmbo,3.18.5.3,2,1
350,809,Centre Flat,s,30/12/2019,T1,26,C1,3,3,25,1,CU,LS,CUxLS,CrossAmbo,3.25.1.1,2,1
351,8954,Centre Flat,s,25/02/2019,T8,26,C1,3,3,25,1,CU,LS,CUxLS,CrossAmbo,3.25.1.1,2,2
352,810,Centre Flat,s,30/12/2019,T1,26,C1,3,3,25,1,CU,LS,CUxLS,CrossAmbo,3.25.1.2,2,1
353,8955,Centre Flat,s,25/02/2019,T8,26,C1,3,3,25,1,CU,LS,CUxLS,CrossAmbo,3.25.1.2,2,2
354,813,Centre Flat,s,30/12/2019,T1,26,C1,3,3,25,3,CU,LS,CUxLS,CrossAmbo,3.25.3.1,2,1
355,8958,Centre Flat,s,25/02/2019,T8,26,C1,3,3,25,3,CU,LS,CUxLS,CrossAmbo,3.25.3.1,2,1
356,814,Centre Flat,s,30/12/2019,T1,26,C1,3,3,25,3,CU,LS,CUxLS,CrossAmbo,3.25.3.2,2,1
357,8959,Centre Flat,s,25/02/2019,T8,26,C1,3,3,25,3,CU,LS,CUxLS,CrossAmbo,3.25.3.2,1,0
358,818,Centre Flat,s,30/12/2019,T1,26,C1,3,3,25,4,LS,CU,LSxCU,CrossAmbo,3.25.4.1,2,1
359,8963,Centre Flat,s,25/02/2019,T8,26,C1,3,3,25,4,LS,CU,LSxCU,CrossAmbo,3.25.4.1,2,1
360,819,Centre Flat,s,30/12/2019,T1,26,C1,3,3,25,4,LS,CU,LSxCU,CrossAmbo,3.25.4.2,2,1
361,8964,Centre Flat,s,25/02/2019,T8,26,C1,3,3,25,4,LS,CU,LSxCU,CrossAmbo,3.25.4.2,2,1
362,820,Centre Flat,s,30/12/2019,T1,26,C1,3,3,25,4,LS,CU,LSxCU,CrossAmbo,3.25.4.3,2,1
363,8965,Centre Flat,s,25/02/2019,T8,26,C1,3,3,25,4,LS,CU,LSxCU,CrossAmbo,3.25.4.3,2,1
364,821,Centre Flat,s,30/12/2019,T1,26,C1,3,3,25,5,LS,CU,LSxCU,CrossAmbo,3.25.5.1,2,1
365,8966,Centre Flat,s,25/02/2019,T8,26,C1,3,3,25,5,LS,CU,LSxCU,CrossAmbo,3.25.5.1,1,0
366,822,Centre Flat,s,30/12/2019,T1,26,C1,3,3,25,5,LS,CU,LSxCU,CrossAmbo,3.25.5.2,2,2
367,8967,Centre Flat,s,25/02/2019,T8,26,C1,3,3,25,5,LS,CU,LSxCU,CrossAmbo,3.25.5.2,2,1
368,823,Edge Flat,s,30/12/2019,T1,26,C1,3,3,25,5,LS,CU,LSxCU,CrossAmbo,3.25.5.3,2,1
369,8968,Edge Flat,s,25/02/2019,T8,26,C1,3,3,25,5,LS,CU,LSxCU,CrossAmbo,3.25.5.3,1,0
370,680,Centre Flat,s,30/12/2019,T1,26,C1,3,3,26,1,LS,LS,LSxLS,PureAmbo,3.26.1.1.1,2,1
371,722,Centre Flat,s,30/12/2019,T1,26,C1,3,3,26,1,LS,BK,LSxBK,CrossAmbo,3.26.1.1,2,1
372,8826,Centre Flat,s,25/02/2019,T8,26,C1,3,3,26,1,LS,LS,LSxLS,PureAmbo,3.26.1.1.1,2,1
373,8868,Centre Flat,s,25/02/2019,T8,26,C1,3,3,26,1,LS,BK,LSxBK,CrossAmbo,3.26.1.1,2,1
374,8158,CENTRE FLAT,s,25/02/2019,T8,26,C1,2,2,33,1,CU,DR,CUxDR,CrossAmbo,2.33.1.1,2,1
375,692,Centre Flat,s,30/12/2019,T1,26,C1,3,3,26,1,LS,LS,LSxLS,PureAmbo,3.26.1.13,2,1
376,8838,Centre Flat,s,25/02/2019,T8,26,C1,3,3,26,1,LS,LS,LSxLS,PureAmbo,3.26.1.13,2,1
377,693,Edge Flat,s,30/12/2019,T1,26,C1,3,3,26,1,LS,LS,LSxLS,PureAmbo,3.26.1.14,2,1
378,8839,Edge Flat,s,25/02/2019,T8,26,C1,3,3,26,1,LS,LS,LSxLS,PureAmbo,3.26.1.14,2,1
379,681,Centre Flat,s,30/12/2019,T1,26,C1,3,3,26,1,LS,LS,LSxLS,PureAmbo,3.26.1.2.1,2,1
380,724,Centre Flat,s,30/12/2019,T1,26,C1,3,3,26,1,LS,BK,LSxBK,CrossAmbo,3.26.1.2,2,1
381,8827,Centre Flat,s,25/02/2019,T8,26,C1,3,3,26,1,LS,LS,LSxLS,PureAmbo,3.26.1.2.1,2,1
382,8869,Centre Flat,s,25/02/2019,T8,26,C1,3,3,26,1,LS,BK,LSxBK,CrossAmbo,3.26.1.2,2,1
383,682,Centre Flat,s,30/12/2019,T1,26,C1,3,3,26,1,LS,LS,LSxLS,PureAmbo,3.26.1.3.1,2,1
384,725,Centre Flat,s,30/12/2019,T1,26,C1,3,3,26,1,LS,BK,LSxBK,CrossAmbo,3.26.1.3,2,1
385,8828,Centre Flat,s,25/02/2019,T8,26,C1,3,3,26,1,LS,LS,LSxLS,PureAmbo,3.26.1.3.1,1,0
386,8870,Centre Flat,s,25/02/2019,T8,26,C1,3,3,26,1,LS,BK,LSxBK,CrossAmbo,3.26.1.3,2,1
387,694,Centre Flat,s,30/12/2019,T1,26,C1,3,3,26,2,LS,LS,LSxLS,PureAmbo,3.26.2.1,2,1
388,731,Centre Flat,s,30/12/2019,T1,26,C1,3,3,26,2,LS,BK,LSxBK,CrossAmbo,3.26.2.1,2,1
389,8840,Centre Flat,s,25/02/2019,T8,26,C1,3,3,26,2,LS,LS,LSxLS,PureAmbo,3.26.2.1,2,1
390,8876,Centre Flat,s,25/02/2019,T8,26,C1,3,3,26,2,LS,BK,LSxBK,CrossAmbo,3.26.2.1,2,1
391,695,Centre Flat,s,30/12/2019,T1,26,C1,3,3,26,2,LS,LS,LSxLS,PureAmbo,3.26.2.2.1,2,1
392,732,Centre Flat,s,30/12/2019,T1,26,C1,3,3,26,2,LS,BK,LSxBK,CrossAmbo,3.26.2.2,2,1
393,8841,Centre Flat,s,25/02/2019,T8,26,C1,3,3,26,2,LS,LS,LSxLS,PureAmbo,3.26.2.2.1,2,1
394,8877,Centre Flat,s,25/02/2019,T8,26,C1,3,3,26,2,LS,BK,LSxBK,CrossAmbo,3.26.2.2,2,1
395,696,Centre Flat,s,30/12/2019,T1,26,C1,3,3,26,2,LS,LS,LSxLS,PureAmbo,3.26.2.3,2,1
396,8842,Centre Flat,s,25/02/2019,T8,26,C1,3,3,26,2,LS,LS,LSxLS,PureAmbo,3.26.2.3,2,1
397,697,Centre Flat,s,30/12/2019,T1,26,C1,3,3,26,2,LS,LS,LSxLS,PureAmbo,3.26.2.4,2,1
398,8843,Centre Flat,s,25/02/2019,T8,26,C1,3,3,26,2,LS,LS,LSxLS,PureAmbo,3.26.2.4,2,1
399,698,Centre Flat,s,30/12/2019,T1,26,C1,3,3,26,2,LS,LS,LSxLS,PureAmbo,3.26.2.5,2,1
400,8844,Centre Flat,s,25/02/2019,T8,26,C1,3,3,26,2,LS,LS,LSxLS,PureAmbo,3.26.2.5,2,1
401,699,Centre Flat,s,30/12/2019,T1,26,C1,3,3,26,2,LS,LS,LSxLS,PureAmbo,3.26.2.6,2,1
402,8845,Centre Flat,s,25/02/2019,T8,26,C1,3,3,26,2,LS,LS,LSxLS,PureAmbo,3.26.2.6,2,1
403,708,Centre Flat,s,30/12/2019,T1,26,C1,3,3,26,3,LS,LS,LSxLS,PureAmbo,3.26.3.1,2,1
404,733,Centre Flat,s,30/12/2019,T1,26,C1,3,3,26,3,LS,BK,LSxBK,CrossAmbo,3.26.3.1,2,1
405,8854,Centre Flat,s,25/02/2019,T8,26,C1,3,3,26,3,LS,LS,LSxLS,PureAmbo,3.26.3.1,2,1
406,8878,Centre Flat,s,25/02/2019,T8,26,C1,3,3,26,3,LS,BK,LSxBK,CrossAmbo,3.26.3.1,2,1
407,718,Centre Flat,s,30/12/2019,T1,26,C1,3,3,26,3,LS,LS,LSxLS,PureAmbo,3.26.3.11,2,1
408,8864,Centre Flat,s,25/02/2019,T8,26,C1,3,3,26,3,LS,LS,LSxLS,PureAmbo,3.26.3.11,2,1
